    0.5502000000E-01    0.5653436825E+01   -0.2284794734E+02   -0.5733638248E+02   -0.6154785014E+02    0.3931334782E+03   -0.6085780772E+02    0.3717753859E+03    0.1179568575E+02   -0.7317836954E+02   -0.4121628881E+01   -0.2769969732E+01   -0.6126556127E+02   -0.2030947585E+02   -0.1950438993E+01   -0.5648564244E+02   -0.5924856968E+01   -0.9096598244E+01   -0.2882180212E+02   -0.6547702893E+02   -0.2928675322E+01
    0.2515000000E-01    0.2295167386E+02   -0.2926946163E+02   -0.6185491990E+02   -0.5483102257E+02    0.3877161307E+03   -0.5605745652E+02    0.3663659156E+03    0.3214838761E+02   -0.7844759812E+02   -0.4349011292E+01   -0.2924716426E+01   -0.6756251617E+02   -0.2183559574E+02   -0.2076029466E+01   -0.6336515890E+02   -0.6571871865E+01   -0.9419801936E+01   -0.3783567822E+02   -0.6053861885E+02   -0.3089787459E+01
    0.2830000000E-01    0.3794707852E+02   -0.2906216115E+02   -0.6017733859E+02   -0.5158751505E+02    0.3751963796E+03   -0.5322475863E+02    0.3530404517E+03    0.4783141445E+02   -0.7814831260E+02   -0.4438004012E+01   -0.3001390189E+01   -0.6627309964E+02   -0.2266653205E+02   -0.2142876628E+01   -0.6219335359E+02   -0.6771966163E+01   -0.9595699344E+01   -0.3871471656E+02   -0.5768327610E+02   -0.3170479628E+01
    0.4414000000E-01    0.7708117957E+01   -0.2918306442E+02   -0.6336903613E+02   -0.5814846765E+02    0.4000029921E+03   -0.5900561501E+02    0.3789295210E+03    0.1581332127E+02   -0.7907265529E+02   -0.4228199747E+01   -0.2836572238E+01   -0.6845196375E+02   -0.2086866694E+02   -0.2000164627E+01   -0.6442428617E+02   -0.6195617399E+01   -0.9210414831E+01   -0.3690095299E+02   -0.6323139527E+02   -0.2996425682E+01
    0.5407000000E-01    0.4978967473E+01   -0.2277707205E+02   -0.5729064321E+02   -0.6145158880E+02    0.3927740196E+03   -0.6077808132E+02    0.3717370491E+03    0.1157737980E+02   -0.7291682066E+02   -0.4128317726E+01   -0.2770658536E+01   -0.6150217777E+02   -0.2031167563E+02   -0.1950811882E+01   -0.5646051184E+02   -0.5975026166E+01   -0.9096781512E+01   -0.2865954411E+02   -0.6566312336E+02   -0.2928929099E+01
    0.2709000000E-01    0.6415655836E+02   -0.1506451924E+02   -0.4410666082E+02   -0.5500809630E+02    0.3354717138E+03   -0.5252150368E+02    0.3109498665E+03    0.7013696716E+02   -0.6572190257E+02   -0.4354024984E+01   -0.2988224949E+01   -0.4795623808E+02   -0.2289732463E+02   -0.2151247083E+01   -0.4103801277E+02   -0.6539093429E+01   -0.9667150164E+01   -0.2139906175E+02   -0.5885767356E+02   -0.3160437095E+01
    0.3112000000E-01    0.1492221469E+02   -0.3080612688E+02   -0.6419586088E+02   -0.5597859063E+02    0.3968387467E+03   -0.5737705324E+02    0.3754418654E+03    0.2377851959E+02   -0.8041640461E+02   -0.4302463862E+01   -0.2890757383E+01   -0.6969917441E+02   -0.2142820436E+02   -0.2045092777E+01   -0.6591770405E+02   -0.6396820516E+01   -0.9330266908E+01   -0.3941626840E+02   -0.6148190415E+02   -0.3053518539E+01
    0.3664000000E-01    0.1155106299E+02   -0.3059600681E+02   -0.6435931589E+02   -0.5693343488E+02    0.3995463571E+03   -0.5817818421E+02    0.3781960238E+03    0.1984106903E+02   -0.8037239710E+02   -0.4268346424E+01   -0.2866435802E+01   -0.6953343839E+02   -0.2117000933E+02   -0.2024580184E+01   -0.6589207526E+02   -0.6293640242E+01   -0.9274758090E+01   -0.3893718711E+02   -0.6210755738E+02   -0.3028135751E+01
    0.2577000000E-01    0.3243268871E+02   -0.2835189812E+02   -0.5996596465E+02   -0.5328111069E+02    0.3786571383E+03   -0.5451933796E+02    0.3566629104E+03    0.4192872932E+02   -0.7752435180E+02   -0.4393990832E+01   -0.2966801176E+01   -0.6584169888E+02   -0.2232192146E+02   -0.2114040952E+01   -0.6149133744E+02   -0.6676235762E+01   -0.9524822197E+01   -0.3737469665E+02   -0.5915684491E+02   -0.3135041781E+01
    0.5323000000E-01    0.3988373379E+01   -0.2265261099E+02   -0.5718989297E+02   -0.6133683318E+02    0.3922206662E+03   -0.6067184470E+02    0.3714592223E+03    0.1126061999E+02   -0.7264143927E+02   -0.4134198129E+01   -0.2771541736E+01   -0.6181534520E+02   -0.2031580906E+02   -0.1951341744E+01   -0.5637052513E+02   -0.6015275948E+01   -0.9097383355E+01   -0.2844833869E+02   -0.6596228542E+02   -0.2929293081E+01
    0.2735000000E-01    0.1801718100E+02   -0.3022795842E+02   -0.6320213700E+02   -0.5521275733E+02    0.3922640211E+03   -0.5659536078E+02    0.3708470906E+03    0.2766829372E+02   -0.7965058204E+02   -0.4328890638E+01   -0.2910393017E+01   -0.6917126223E+02   -0.2165249312E+02   -0.2062428843E+01   -0.6490432358E+02   -0.6484572971E+01   -0.9379095810E+01   -0.3890893922E+02   -0.6118188255E+02   -0.3074145532E+01
    0.4362000000E-01    0.6946430996E+01   -0.2904397488E+02   -0.6323917469E+02   -0.5816219904E+02    0.3997241180E+03   -0.5899420354E+02    0.3787120041E+03    0.1550549117E+02   -0.7890884975E+02   -0.4228826921E+01   -0.2836386845E+01   -0.6859269671E+02   -0.2086776259E+02   -0.2000052504E+01   -0.6426338948E+02   -0.6203353053E+01   -0.9210277006E+01   -0.3671100912E+02   -0.6351572107E+02   -0.2996098285E+01
    0.2467000000E-01    0.2525655054E+02   -0.2872600163E+02   -0.6089871741E+02   -0.5492358920E+02    0.3851955751E+03   -0.5598489727E+02    0.3634368495E+03    0.3442953617E+02   -0.7786561936E+02   -0.4350943477E+01   -0.2930595905E+01   -0.6657378083E+02   -0.2194407048E+02   -0.2083194346E+01   -0.6220728716E+02   -0.6586446524E+01   -0.9445441512E+01   -0.3734656462E+02   -0.6059865262E+02   -0.3098502553E+01
    0.5250000000E-01    0.2961298042E+01   -0.2249614139E+02   -0.5704741495E+02   -0.6125117579E+02    0.3916170289E+03   -0.6058192794E+02    0.3710741912E+03    0.1090349929E+02   -0.7236265792E+02   -0.4138300852E+01   -0.2771912390E+01   -0.6208102415E+02   -0.2031650450E+02   -0.1951523347E+01   -0.5622301209E+02   -0.6045227115E+01   -0.9097346605E+01   -0.2821047548E+02   -0.6628478499E+02   -0.2929223323E+01
    0.4057000000E-01    0.4421274261E+02   -0.1743193074E+02   -0.4751676213E+02   -0.5648808167E+02    0.3502143311E+03   -0.5453956173E+02    0.3254344542E+03    0.5337245379E+02   -0.6830460146E+02   -0.4298743860E+01   -0.2942904127E+01   -0.5324734039E+02   -0.2237817946E+02   -0.2109092044E+01   -0.4510937260E+02   -0.6351760723E+01   -0.9555999975E+01   -0.2417495601E+02   -0.6221865993E+02   -0.3115032964E+01
    0.6586000000E-01    0.4616785832E+00   -0.2075294656E+02   -0.5546284639E+02   -0.6415712064E+02    0.3955346240E+03   -0.6276181702E+02    0.3738109413E+03    0.5728295286E+01   -0.7125682110E+02   -0.4048936075E+01   -0.2723014199E+01   -0.5883746587E+02   -0.1989817075E+02   -0.1914774046E+01   -0.5373821991E+02   -0.5737097108E+01   -0.9010853517E+01   -0.2601737944E+02   -0.6753174012E+02   -0.2883107664E+01
    0.2943000000E-01    0.1300199979E+03   -0.6653392668E+01   -0.2892450398E+02   -0.4443592635E+02    0.2478845076E+03   -0.3851805676E+02    0.2209495024E+03    0.1429176610E+03   -0.6222343497E+02   -0.4532803543E+01   -0.3229375837E+01   -0.3715212598E+02   -0.2550805663E+02   -0.2375587922E+01   -0.2168241936E+02   -0.6407522883E+01   -0.1020048618E+02   -0.1264714906E+02   -0.5266354836E+02   -0.3397045384E+01
    0.3566000000E-01    0.4227201560E+02   -0.1543890623E+02   -0.4577482378E+02   -0.5658392746E+02    0.3454389910E+03   -0.5434084403E+02    0.3223207880E+03    0.5251490011E+02   -0.6540727797E+02   -0.4307022749E+01   -0.2933672601E+01   -0.5220119588E+02   -0.2227234316E+02   -0.2100580244E+01   -0.4300928502E+02   -0.6481684466E+01   -0.9533200918E+01   -0.2112776977E+02   -0.6301029957E+02   -0.3100979855E+01
    0.6468000000E-01   -0.2852810288E+00   -0.2052021022E+02   -0.5526003620E+02   -0.6387796329E+02    0.3942163036E+03   -0.6251285259E+02    0.3729479576E+03    0.5713842224E+01   -0.7078414194E+02   -0.4058942331E+01   -0.2724882229E+01   -0.5909333709E+02   -0.1990753063E+02   -0.1915923499E+01   -0.5357377445E+02   -0.5805226400E+01   -0.9012294751E+01   -0.2565874228E+02   -0.6771126417E+02   -0.2883988717E+01
    0.3635000000E-01    0.9492155292E+01   -0.3068842644E+02   -0.6444425884E+02   -0.5696648077E+02    0.3998664434E+03   -0.5822812413E+02    0.3783416582E+03    0.1883021383E+02   -0.8057518291E+02   -0.4265481027E+01   -0.2866494446E+01   -0.7022871585E+02   -0.2117207130E+02   -0.2024689699E+01   -0.6599801554E+02   -0.6270067640E+01   -0.9275281436E+01   -0.3910989073E+02   -0.6275093778E+02   -0.3028420330E+01
    0.2517000000E-01    0.2098393808E+02   -0.2936205253E+02   -0.6197888853E+02   -0.5519308452E+02    0.3889274781E+03   -0.5638347766E+02    0.3673030792E+03    0.3059025040E+02   -0.7870404286E+02   -0.4336912650E+01   -0.2918781799E+01   -0.6791508603E+02   -0.2178270595E+02   -0.2071424947E+01   -0.6344551047E+02   -0.6525348113E+01   -0.9409129889E+01   -0.3798027566E+02   -0.6112928202E+02   -0.3084516128E+01
    0.5187000000E-01    0.1594104920E+01   -0.2238529175E+02   -0.5693098142E+02   -0.6129130442E+02    0.3913830009E+03   -0.6060171498E+02    0.3709751851E+03    0.1020486000E+02   -0.7214423564E+02   -0.4138955082E+01   -0.2770578862E+01   -0.6236392986E+02   -0.2030479126E+02   -0.1950508426E+01   -0.5608149135E+02   -0.6063401198E+01   -0.9094911952E+01   -0.2803313135E+02   -0.6672425286E+02   -0.2927865715E+01
    0.3095000000E-01    0.3332877322E+02   -0.2514127110E+02   -0.5643107433E+02   -0.5507320499E+02    0.3729102676E+03   -0.5532901483E+02    0.3503743261E+03    0.4236309425E+02   -0.7446527167E+02   -0.4350592838E+01   -0.2943622595E+01   -0.6203580864E+02   -0.2219190732E+02   -0.2099711692E+01   -0.5674682176E+02   -0.6592065822E+01   -0.9504335209E+01   -0.3331657065E+02   -0.6067793930E+02   -0.3114596382E+01
    0.6360000000E-01   -0.8402481776E+00   -0.2025616431E+02   -0.5502960757E+02   -0.6357194906E+02    0.3927674107E+03   -0.6223316980E+02    0.3719152098E+03    0.5852623763E+01   -0.7031900567E+02   -0.4068673027E+01   -0.2727213222E+01   -0.5929683192E+02   -0.1992081169E+02   -0.1917419319E+01   -0.5337702588E+02   -0.5864061141E+01   -0.9014549626E+01   -0.2527581838E+02   -0.6783917340E+02   -0.2885224663E+01
    0.3106000000E-01    0.1324691717E+02   -0.3092441896E+02   -0.6431235245E+02   -0.5594485639E+02    0.3970859657E+03   -0.5738662011E+02    0.3754136696E+03    0.2301694571E+02   -0.8073773485E+02   -0.4298834550E+01   -0.2891707368E+01   -0.7034528097E+02   -0.2143645763E+02   -0.2045817059E+01   -0.6608753661E+02   -0.6357949846E+01   -0.9331935607E+01   -0.3967611166E+02   -0.6197778490E+02   -0.3054529968E+01
    0.4321000000E-01    0.5638539813E+01   -0.2897407078E+02   -0.6316960119E+02   -0.5829964315E+02    0.3998926085E+03   -0.5909658155E+02    0.3788619167E+03    0.1473894669E+02   -0.7883577365E+02   -0.4225929899E+01   -0.2834402437E+01   -0.6883863315E+02   -0.2085251713E+02   -0.1998627074E+01   -0.6415083047E+02   -0.6198989191E+01   -0.9207286857E+01   -0.3660975293E+02   -0.6396867510E+02   -0.2994351878E+01
    0.2868000000E-01    0.3205598380E+02   -0.2655037928E+02   -0.5801254286E+02   -0.5411421884E+02    0.3750273298E+03   -0.5485206198E+02    0.3525474058E+03    0.4180257726E+02   -0.7600844842E+02   -0.4366727040E+01   -0.2954418543E+01   -0.6403871042E+02   -0.2224629384E+02   -0.2106077287E+01   -0.5892215687E+02   -0.6593456211E+01   -0.9512173288E+01   -0.3520279634E+02   -0.6014038639E+02   -0.3123586081E+01
    0.2690000000E-01    0.7075678066E+02   -0.1335866547E+02   -0.4181720614E+02   -0.5272456980E+02    0.3216901192E+03   -0.5012547652E+02    0.2979423914E+03    0.7890557921E+02   -0.6382896413E+02   -0.4403768318E+01   -0.3026265271E+01   -0.4705836617E+02   -0.2326251276E+02   -0.2182921656E+01   -0.3862158193E+02   -0.6652254833E+01   -0.9740158695E+01   -0.1936955094E+02   -0.5796572983E+02   -0.3193476744E+01
    0.6264000000E-01   -0.1923701874E+01   -0.2010139141E+02   -0.5490297990E+02   -0.6339937247E+02    0.3919724056E+03   -0.6208172741E+02    0.3714474682E+03    0.5555025773E+01   -0.6999181504E+02   -0.4075780432E+01   -0.2728413027E+01   -0.5965303128E+02   -0.1992631095E+02   -0.1918138380E+01   -0.5327718393E+02   -0.5911196410E+01   -0.9015333537E+01   -0.2503055592E+02   -0.6814942385E+02   -0.2885740113E+01
    0.2731000000E-01    0.1708806236E+02   -0.3030831521E+02   -0.6325532024E+02   -0.5512753746E+02    0.3921453242E+03   -0.5655595485E+02    0.3704102304E+03    0.2731441129E+02   -0.7995186447E+02   -0.4324586206E+01   -0.2911446433E+01   -0.6955532465E+02   -0.2166184417E+02   -0.2063242605E+01   -0.6501392030E+02   -0.6440313588E+01   -0.9380988781E+01   -0.3915096004E+02   -0.6142754186E+02   -0.3075249750E+01
    0.2608000000E-01    0.2848698055E+02   -0.2770314480E+02   -0.5957272990E+02   -0.5461722941E+02    0.3808046717E+03   -0.5552414568E+02    0.3586760475E+03    0.3784301497E+02   -0.7703142401E+02   -0.4357787562E+01   -0.2941606717E+01   -0.6536221069E+02   -0.2208540187E+02   -0.2093814639E+01   -0.6069088720E+02   -0.6587258531E+01   -0.9476769312E+01   -0.3634194993E+02   -0.6040671020E+02   -0.3110149675E+01
    0.5133000000E-01    0.2161959008E+00   -0.2216526343E+02   -0.5669606199E+02   -0.6131273972E+02    0.3907590037E+03   -0.6058566480E+02    0.3704610513E+03    0.9556579299E+01   -0.7183616052E+02   -0.4138523960E+01   -0.2769026433E+01   -0.6256292543E+02   -0.2029150793E+02   -0.1949340796E+01   -0.5580040862E+02   -0.6074484884E+01   -0.9092175259E+01   -0.2773411369E+02   -0.6717960315E+02   -0.2926179361E+01
    0.6179000000E-01   -0.3094985062E+01   -0.1996688402E+02   -0.5480943394E+02   -0.6329033561E+02    0.3914915772E+03   -0.6198732982E+02    0.3712373906E+03    0.5159255398E+01   -0.6972989670E+02   -0.4081631159E+01   -0.2729364966E+01   -0.6003138957E+02   -0.1993052891E+02   -0.1918703484E+01   -0.5320228962E+02   -0.5949595593E+01   -0.9015915412E+01   -0.2481687911E+02   -0.6851229124E+02   -0.2886102717E+01
    0.3613000000E-01    0.8132915748E+01   -0.3068713743E+02   -0.6446346784E+02   -0.5695335491E+02    0.3999333418E+03   -0.5823203889E+02    0.3782236340E+03    0.1822222069E+02   -0.8073865915E+02   -0.4262390692E+01   -0.2866944391E+01   -0.7068422559E+02   -0.2117486827E+02   -0.2024985500E+01   -0.6603806340E+02   -0.6238168455E+01   -0.9275776195E+01   -0.3918433562E+02   -0.6317411265E+02   -0.3028721193E+01
    0.4288000000E-01    0.4206059364E+01   -0.2865154325E+02   -0.6286350055E+02   -0.5831391205E+02    0.3991357934E+03   -0.5906020274E+02    0.3781119216E+03    0.1415309476E+02   -0.7855058168E+02   -0.4223885927E+01   -0.2833452002E+01   -0.6903203719E+02   -0.2084407949E+02   -0.1997898410E+01   -0.6378219260E+02   -0.6190302134E+01   -0.9205545072E+01   -0.3622002138E+02   -0.6448244869E+02   -0.2993023952E+01
    0.2487000000E-01    0.2374393533E+02   -0.2973529643E+02   -0.6200191647E+02   -0.5483230690E+02    0.3881004388E+03   -0.5611163135E+02    0.3660896368E+03    0.3320064151E+02   -0.7907344333E+02   -0.4350565345E+01   -0.2932177257E+01   -0.6783036178E+02   -0.2194235291E+02   -0.2083684168E+01   -0.6357947129E+02   -0.6556807951E+01   -0.9444016014E+01   -0.3867914855E+02   -0.6066075221E+02   -0.3100256887E+01
    0.6103000000E-01   -0.3796245553E+01   -0.1972986512E+02   -0.5462378014E+02   -0.6311434498E+02    0.3906135465E+03   -0.6181810179E+02    0.3706161731E+03    0.5126111818E+01   -0.6940645336E+02   -0.4087960969E+01   -0.2731183418E+01   -0.6025475626E+02   -0.1994170298E+02   -0.1919901752E+01   -0.5302587263E+02   -0.5982795879E+01   -0.9017908395E+01   -0.2449214354E+02   -0.6874532109E+02   -0.2887038407E+01
    0.3096000000E-01    0.1207044738E+02   -0.3107412496E+02   -0.6446691025E+02   -0.5596959236E+02    0.3975666993E+03   -0.5745522671E+02    0.3755359561E+03    0.2236351002E+02   -0.8114482926E+02   -0.4292200718E+01   -0.2891526664E+01   -0.7079776085E+02   -0.2143392759E+02   -0.2045637909E+01   -0.6629629639E+02   -0.6302204014E+01   -0.9331359892E+01   -0.3999495442E+02   -0.6230044296E+02   -0.3054508861E+01
    0.2853000000E-01    0.9036040020E+02   -0.1120188829E+02   -0.3773356051E+02   -0.5091749087E+02    0.3018095156E+03   -0.4720512936E+02    0.2757446948E+03    0.9872423840E+02   -0.6361566161E+02   -0.4430080495E+01   -0.3086351586E+01   -0.4310873716E+02   -0.2397568780E+02   -0.2241851753E+01   -0.3316638837E+02   -0.6536660072E+01   -0.9891675062E+01   -0.1752960956E+02   -0.5629266752E+02   -0.3257541619E+01
    0.5089000000E-01   -0.5734847836E+00   -0.2183281520E+02   -0.5637443404E+02   -0.6133211446E+02    0.3899742129E+03   -0.6055310333E+02    0.3697734912E+03    0.9253254995E+01   -0.7146482199E+02   -0.4137904876E+01   -0.2767782100E+01   -0.6253312354E+02   -0.2028062865E+02   -0.1948395846E+01   -0.5541495874E+02   -0.6080795588E+01   -0.9089916429E+01   -0.2730546624E+02   -0.6749080396E+02   -0.2924552086E+01
    0.2524000000E-01    0.1986579853E+02   -0.2968828933E+02   -0.6234852639E+02   -0.5517389798E+02    0.3899133438E+03   -0.5644659960E+02    0.3679984459E+03    0.2984467145E+02   -0.7926664315E+02   -0.4332177406E+01   -0.2918766971E+01   -0.6849683389E+02   -0.2177550806E+02   -0.2071091710E+01   -0.6391656020E+02   -0.6481194458E+01   -0.9407201726E+01   -0.3849077783E+02   -0.6132220548E+02   -0.3084460969E+01
    0.6040000000E-01   -0.4535115701E+01   -0.1959051426E+02   -0.5451070795E+02   -0.6306714454E+02    0.3902384651E+03   -0.6176890187E+02    0.3704139164E+03    0.4879731911E+01   -0.6918608564E+02   -0.4091279387E+01   -0.2731513924E+01   -0.6043831492E+02   -0.1994269401E+02   -0.1920080016E+01   -0.5291069828E+02   -0.6006269571E+01   -0.9017977470E+01   -0.2428964941E+02   -0.6899475151E+02   -0.2886981951E+01
    0.4131000000E-01    0.4939652088E+02   -0.2875459732E+02   -0.5857823645E+02   -0.5073768894E+02    0.3687335874E+03   -0.5230573052E+02    0.3455817176E+03    0.5854905029E+02   -0.7769271369E+02   -0.4474719712E+01   -0.3039993318E+01   -0.6419055890E+02   -0.2316800082E+02   -0.2181461622E+01   -0.6051513757E+02   -0.6890863670E+01   -0.9705192405E+01   -0.3908819466E+02   -0.5635001139E+02   -0.3217543642E+01
